product_id,date,category,brand,cost_price,base_price,actual_price,discount_percent,units_sold,demand_score,season,competitor_price,price_gap,competitor_stock,page_views,add_to_cart_rate,conversion_rate,stock_available,stock_out,lead_time_days,price_elasticity
1148,2023-03-07,Fashion,BrandB,180.87,1741.3,1072.96,22.03,169.0,85.0,Normal,367.8,705.1600000000001,No,690.0,0.46,0.04,35,Yes,27,-1.35
2754,2023-06-19,Fashion,BrandD,348.04,1453.46,832.44,44.42,164.0,63.0,Festival,274.87,557.57,No,1018.0,0.21,0.23,309,Yes,7,1.33
8378,2023-02-14,Home,BrandC,340.72,2099.52,818.91,0.51,14.0,41.0,Normal,519.02,299.89,No,872.0,0.2,0.21,184,Yes,28,2.09
7681,2023-03-03,Electronics,BrandC,207.22,2751.44,1773.29,1.06,105.0,52.0,Off-season,1446.96,326.3299999999999,No,1262.0,0.49,0.16,239,No,2,-1.17
4756,2023-05-14,Home,BrandB,351.01,681.49,1429.88,42.96,155.0,27.0,Normal,,,Yes,122.0,0.11,0.25,36,No,15,-1.93
6392,2023-10-11,Fashion,BrandA,930.24,2481.42,152.48,52.99,164.0,57.0,Normal,1488.82,-1336.34,No,320.0,0.38,0.13,312,Yes,6,2.71
4052,2023-01-28,Beauty,BrandE,1111.64,2852.87,197.43,46.59,192.0,4.0,Festival,2248.13,-2050.7000000000003,Yes,1509.0,0.05,0.1,78,Yes,27,1.97
6692,2023-04-18,Home,BrandD,1007.44,1183.47,1459.69,7.03,140.0,93.0,Festival,,,Yes,211.0,0.48,0.13,303,No,22,2.6
5218,2023-02-13,Fashion,BrandC,739.02,429.62,2128.01,56.1,58.0,54.0,Off-season,429.21,1698.8000000000002,Yes,401.0,0.36,0.05,37,Yes,5,-2.23
5803,2023-12-06,Fashion,BrandA,126.03,2483.54,186.43,31.31,195.0,95.0,Festival,547.9,-361.46999999999997,No,1480.0,0.08,0.2,336,Yes,22,2.25
3377,2023-10-13,Beauty,BrandC,1440.56,2133.18,1307.44,44.54,55.0,59.0,Festival,981.2,326.24,No,64.0,0.36,0.15,181,Yes,29,2.05
6086,2023-11-27,Beauty,BrandD,293.71,716.87,2139.75,12.06,29.0,44.0,Off-season,2398.47,-258.7199999999998,Yes,1771.0,0.44,0.29,262,Yes,19,-0.28
4182,2023-05-08,Beauty,BrandE,1019.21,1391.15,90.76,32.93,63.0,83.0,Normal,,,Yes,1213.0,0.08,0.2,259,No,2,-0.57
4160,2023-12-14,Electronics,BrandC,1373.69,1776.18,747.42,19.8,,19.0,Normal,2282.86,-1535.44,Yes,592.0,0.4,0.2,109,No,17,-0.46
7576,2023-08-19,Fashion,BrandB,1061.78,592.58,2306.21,58.49,19.0,8.0,Normal,268.14,2038.0700000000002,Yes,1963.0,0.48,0.21,122,Yes,8,0.6
9903,2023-07-09,Beauty,BrandA,366.17,2173.25,277.16,28.45,,6.0,Off-season,1810.52,-1533.36,No,1534.0,0.46,0.05,9,Yes,15,0.64
3586,2023-08-13,Electronics,BrandE,507.9,2100.66,1548.93,45.33,26.0,6.0,Off-season,,,Yes,1524.0,0.2,0.27,208,No,16,1.83
3648,2023-10-10,Grocery,BrandC,93.8,2672.67,1307.86,36.19,111.0,89.0,Off-season,,,No,1127.0,0.34,0.13,78,No,26,-0.82
8313,2023-05-01,Grocery,BrandE,938.5,1745.09,447.06,5.66,139.0,96.0,Festival,285.6,161.45999999999998,Yes,675.0,0.21,0.08,273,Yes,18,-2.79
2717,2023-04-26,Grocery,BrandB,938.84,1765.51,182.82,32.58,108.0,49.0,Off-season,874.53,-691.71,Yes,1011.0,0.06,0.02,189,No,4,-1.11
6308,2023-08-21,Fashion,BrandC,1101.98,1896.22,1296.26,32.41,40.0,94.0,Festival,2147.92,-851.6600000000001,No,1348.0,0.15,0.22,406,No,7,1.05
8407,2023-09-16,Electronics,BrandE,65.94,893.97,1859.02,42.94,50.0,13.0,Normal,1694.33,164.69000000000005,No,1529.0,0.24,0.19,189,No,29,2.17
1870,2023-12-25,Electronics,BrandC,1235.87,2299.96,508.93,19.31,96.0,98.0,Festival,1244.47,-735.54,No,553.0,0.34,0.12,398,No,3,-1.33
4574,2023-07-17,Grocery,BrandC,1121.13,2021.25,1752.99,51.64,79.0,93.0,Festival,2210.6,-457.6099999999999,Yes,552.0,0.13,0.11,438,Yes,8,1.33
6827,2023-05-17,Home,BrandE,254.29,2533.52,1402.25,37.36,28.0,34.0,Festival,,,No,372.0,0.34,0.18,374,Yes,21,-0.4
8986,2023-11-14,Grocery,BrandC,554.06,2328.9,945.99,2.36,90.0,62.0,Off-season,783.11,162.88,Yes,289.0,0.5,0.03,155,No,7,-2.48
9462,2023-06-14,Fashion,BrandB,975.86,1951.86,1687.92,42.41,,18.0,Off-season,1476.26,211.66000000000008,Yes,1823.0,0.26,0.29,209,No,28,-2.47
9741,2023-08-13,Grocery,BrandE,768.91,566.59,544.58,54.42,58.0,72.0,Normal,1565.86,-1021.2799999999999,No,858.0,0.37,0.08,76,No,16,-1.97
6769,2023-11-03,Grocery,BrandE,216.89,2765.53,1185.77,40.99,87.0,58.0,Festival,888.76,297.01,Yes,1768.0,0.4,0.1,377,Yes,2,1.24
6733,2023-08-22,Electronics,BrandB,176.65,1164.92,1409.32,22.8,127.0,81.0,Festival,1350.85,58.47000000000003,No,477.0,0.12,0.11,163,No,1,2.06
4240,2023-06-21,Grocery,BrandB,1183.11,2896.47,1190.04,35.44,158.0,63.0,Festival,382.31,807.73,No,244.0,0.04,0.25,281,Yes,29,-2.59
5893,2023-06-01,Beauty,BrandB,276.15,1265.43,1041.95,10.28,136.0,64.0,Festival,107.84,934.11,No,1934.0,0.3,0.03,12,No,10,-1.31
1886,2023-11-11,Beauty,BrandC,299.53,523.22,1873.01,36.08,108.0,16.0,Off-season,2360.84,-487.83000000000015,Yes,1777.0,0.23,0.15,133,Yes,19,2.38
6854,2023-06-09,Home,BrandC,1254.84,2666.04,1667.76,30.06,197.0,85.0,Festival,1192.59,475.1700000000001,No,364.0,0.42,0.24,52,No,23,0.88
6318,2023-04-06,Fashion,BrandD,937.6,2405.67,1627.5,1.57,29.0,11.0,Off-season,662.29,965.21,Yes,1114.0,0.3,0.26,88,No,20,-0.95
3258,2023-08-21,Fashion,BrandC,926.84,2380.26,2238.16,19.31,89.0,54.0,Normal,911.17,1326.9899999999998,No,313.0,0.28,0.19,28,Yes,24,0.7
5382,2023-06-29,Electronics,BrandB,745.05,359.29,2484.27,11.47,39.0,17.0,Normal,1384.49,1099.78,Yes,401.0,0.14,0.11,227,Yes,3,-1.03
2785,2023-04-23,Fashion,BrandD,875.04,2649.91,1452.63,23.44,6.0,65.0,Off-season,,,Yes,1468.0,0.32,0.2,295,No,14,-2.06
8727,2023-11-14,Home,BrandB,922.57,1829.56,922.81,14.51,199.0,23.0,Off-season,1896.85,-974.04,Yes,560.0,0.05,0.09,364,Yes,26,-3.0
1295,2023-02-21,Beauty,BrandA,1453.35,1464.03,1964.88,50.05,186.0,3.0,Festival,2469.43,-504.5499999999997,No,1450.0,0.2,0.05,477,Yes,1,1.49
3597,2023-09-25,Electronics,BrandE,373.31,2748.2,423.88,41.86,138.0,86.0,Festival,362.42,61.45999999999998,No,1007.0,0.48,0.08,147,Yes,24,-0.29
1680,2023-10-22,Beauty,BrandA,361.12,2031.52,1321.24,44.41,2.0,3.0,Festival,529.26,791.98,Yes,168.0,0.04,0.22,315,Yes,6,2.07
5890,2023-04-23,Home,BrandB,132.97,485.79,1349.31,21.65,131.0,20.0,Festival,994.81,354.5,No,410.0,0.48,0.25,356,No,4,1.82
5298,2023-04-11,Electronics,BrandC,1004.39,1606.66,2459.99,0.21,19.0,26.0,Normal,695.67,1764.3199999999997,No,1175.0,0.25,0.09,399,Yes,26,-2.78
1324,2023-04-23,Grocery,BrandE,846.11,1946.19,2478.24,13.15,4.0,10.0,Festival,2491.74,-13.5,No,162.0,0.44,0.26,153,Yes,29,0.14
8952,2023-03-22,Fashion,BrandC,211.3,2705.8,2014.1,45.32,161.0,61.0,Festival,,,No,777.0,0.33,0.2,182,No,9,-0.96
1986,2023-07-06,Home,BrandC,578.58,911.69,1224.7,36.17,141.0,63.0,Off-season,508.25,716.45,No,989.0,0.04,0.11,213,No,4,2.46
4118,2023-04-23,Electronics,BrandE,309.06,2403.28,1404.29,32.31,,87.0,Normal,1308.85,95.44000000000005,Yes,211.0,0.42,0.29,211,Yes,22,2.86
1760,2023-01-02,Beauty,BrandE,530.65,2419.46,853.77,16.83,188.0,26.0,Off-season,1836.18,-982.4100000000001,Yes,697.0,0.38,0.05,470,No,4,-1.55
8758,2023-05-10,Electronics,BrandA,1429.33,471.34,2088.23,4.54,176.0,63.0,Festival,1035.8,1052.43,No,26.0,0.44,0.24,134,Yes,15,-1.75
1906,2023-08-08,Grocery,BrandB,1040.81,149.98,1886.64,47.09,44.0,35.0,Normal,190.17,1696.47,Yes,1125.0,0.32,0.2,319,Yes,15,-2.12
6499,2023-02-23,Home,BrandC,60.98,1786.09,1946.85,2.32,52.0,90.0,Festival,2009.93,-63.080000000000155,Yes,996.0,0.2,0.29,381,No,24,2.4
1364,2023-12-09,Electronics,BrandB,416.14,2389.49,415.6,3.55,23.0,91.0,Festival,2462.51,-2046.9100000000003,No,984.0,0.46,0.25,274,No,22,-0.32
8769,2023-08-12,Home,BrandB,65.02,1707.85,1044.69,17.7,190.0,61.0,Normal,2122.44,-1077.75,No,603.0,0.49,0.14,217,Yes,13,-1.65
4413,2023-08-13,Home,BrandD,1086.56,2458.71,1380.39,34.38,8.0,46.0,Off-season,2197.02,-816.6299999999999,No,1625.0,0.37,0.25,365,Yes,3,-1.17
9027,2023-05-06,Beauty,BrandA,730.66,1904.68,381.67,59.53,190.0,97.0,Off-season,2216.72,-1835.0499999999997,Yes,745.0,0.1,0.01,289,No,24,-0.57
8939,2023-05-10,Fashion,BrandC,1491.33,1994.55,972.07,5.44,55.0,65.0,Festival,1993.95,-1021.88,Yes,234.0,0.14,0.02,444,Yes,26,2.88
4081,2023-02-22,Grocery,BrandE,1113.7,181.65,291.59,28.39,76.0,40.0,Off-season,2109.69,-1818.1000000000001,Yes,592.0,0.39,0.15,153,Yes,2,2.37
6448,2023-06-21,Electronics,BrandE,800.97,356.93,2400.4,36.11,76.0,89.0,Normal,,,No,874.0,0.11,0.2,151,No,15,-0.04
4258,2023-08-06,Fashion,BrandB,1216.82,2202.59,1898.06,49.39,198.0,44.0,Off-season,,,Yes,1338.0,0.14,0.03,351,No,18,2.19
3107,2023-06-09,Beauty,BrandA,1071.97,2312.25,1582.21,41.38,127.0,,Normal,269.59,1312.6200000000001,Yes,1547.0,0.05,0.23,39,Yes,28,-1.56
8928,2023-07-17,Fashion,BrandA,403.48,1672.32,575.75,48.46,127.0,23.0,Normal,1570.63,-994.8800000000001,No,250.0,0.31,0.22,426,No,22,0.16
3933,2023-09-04,Home,BrandC,818.87,1811.48,888.59,31.35,112.0,18.0,Normal,687.93,200.66000000000008,No,36.0,0.21,0.04,12,No,29,1.7
3829,2023-11-20,Home,BrandC,856.2,1881.66,429.65,26.04,41.0,70.0,Festival,150.98,278.66999999999996,No,899.0,0.12,0.15,322,Yes,28,-1.99
9633,2023-07-22,Grocery,BrandB,704.29,404.47,1377.41,37.12,0.0,80.0,Normal,,,No,1511.0,0.27,0.13,13,No,14,0.12
6006,2023-07-03,Electronics,BrandB,309.83,2036.93,2065.65,54.05,63.0,67.0,Normal,252.69,1812.96,No,33.0,0.28,0.15,6,Yes,4,-0.9
2559,2023-05-03,Electronics,BrandB,373.89,1487.56,126.07,33.05,71.0,99.0,Off-season,1661.34,-1535.27,Yes,1758.0,0.1,0.03,56,Yes,22,1.66
2741,2023-09-12,Beauty,BrandD,457.52,1847.32,330.01,36.34,14.0,39.0,Festival,440.01,-110.0,Yes,365.0,0.02,0.08,319,Yes,5,2.16
6830,2023-10-21,Grocery,BrandA,64.87,1733.11,635.03,20.28,68.0,93.0,Off-season,2211.29,-1576.26,Yes,727.0,0.44,0.3,51,Yes,7,-2.19
8523,2023-10-07,Electronics,BrandB,1379.57,2312.7,1808.04,35.77,149.0,63.0,Normal,,,Yes,1676.0,0.09,0.19,53,Yes,25,1.8
1625,2023-11-21,Home,BrandA,1044.84,1023.85,2243.43,37.67,147.0,51.0,Festival,1191.8,1051.6299999999999,Yes,1642.0,0.43,0.2,121,No,1,0.88
2690,2023-04-08,Grocery,BrandE,1049.95,1183.23,1902.29,45.21,195.0,42.0,Off-season,,,No,653.0,0.24,0.18,266,No,16,2.99
9282,2023-07-17,Fashion,BrandE,879.88,1235.66,1350.37,34.33,44.0,61.0,Off-season,734.98,615.3899999999999,No,1830.0,0.33,0.22,356,Yes,13,-0.82
7310,2023-08-28,Grocery,BrandA,1049.5,2311.12,334.37,11.85,88.0,54.0,Festival,1731.98,-1397.6100000000001,No,1929.0,0.22,0.24,232,No,25,-0.38
4006,2023-05-24,Grocery,BrandE,1473.7,1350.23,1906.89,34.92,79.0,77.0,Festival,,,Yes,589.0,0.35,0.01,100,Yes,27,0.26
5302,2023-04-07,Electronics,BrandE,608.48,613.52,335.65,17.87,167.0,41.0,Normal,535.58,-199.93000000000006,No,902.0,0.14,0.13,446,No,26,1.77
2088,2023-07-20,Beauty,BrandE,1083.16,2950.82,921.41,5.24,173.0,58.0,Off-season,2482.03,-1560.6200000000003,Yes,1436.0,0.12,0.29,377,Yes,23,-0.13
7007,2023-05-04,Beauty,BrandC,571.32,1530.81,825.34,49.53,90.0,47.0,Off-season,637.82,187.51999999999998,Yes,756.0,0.22,0.2,408,Yes,16,-1.87
5611,2023-07-06,Electronics,BrandC,1288.72,416.82,949.32,3.96,62.0,45.0,Off-season,750.15,199.17000000000007,No,559.0,0.23,0.27,299,Yes,14,1.99
8928,2023-11-22,Electronics,BrandA,1294.14,2043.8,877.46,37.9,92.0,52.0,Festival,2377.16,-1499.6999999999998,No,1517.0,0.12,0.12,390,No,23,-1.7
5490,2023-12-15,Electronics,BrandA,1358.29,2243.57,1941.41,59.31,139.0,63.0,Normal,1575.31,366.10000000000014,No,577.0,0.44,0.04,164,No,1,-2.19
9378,2023-09-16,Beauty,BrandD,57.92,1550.65,495.57,5.26,179.0,19.0,Normal,159.86,335.71,Yes,1779.0,0.18,0.06,497,Yes,18,-0.56
2597,2023-05-28,Electronics,BrandC,482.38,1974.73,2126.95,13.21,6.0,28.0,Off-season,2103.44,23.509999999999764,Yes,1962.0,0.43,0.11,296,No,5,0.45
4747,2023-09-09,Fashion,BrandA,244.19,600.76,2156.99,45.65,54.0,53.0,Off-season,1697.97,459.01999999999975,Yes,1401.0,0.22,0.29,230,No,29,1.98
3670,2023-12-12,Fashion,BrandC,708.28,1166.97,1268.04,5.81,132.0,52.0,Normal,1952.52,-684.48,No,485.0,0.19,0.29,354,Yes,27,-2.01
9431,2023-05-27,Home,BrandD,768.4,569.3,336.88,49.96,46.0,89.0,Festival,487.61,-150.73000000000002,No,1479.0,0.43,0.26,423,No,6,-2.3
3580,2023-05-28,Fashion,BrandA,421.06,1222.98,1472.49,0.02,96.0,82.0,Normal,2279.79,-807.3,Yes,739.0,0.12,0.17,392,Yes,2,2.77
8432,2023-12-18,Grocery,BrandA,1099.0,1732.12,2066.65,53.4,165.0,7.0,Festival,2052.8,13.849999999999909,Yes,760.0,0.05,0.17,306,No,9,1.65
9330,2023-07-18,Home,BrandA,441.17,1383.36,780.53,4.01,103.0,19.0,Festival,2492.7,-1712.1699999999998,No,1989.0,0.13,0.25,328,No,22,-0.5
3506,2023-11-04,Fashion,BrandA,1288.14,1820.32,2107.35,55.32,42.0,64.0,Festival,1110.16,997.1899999999998,Yes,1509.0,0.02,0.03,320,Yes,11,1.44
5725,2023-05-08,Grocery,BrandB,307.61,1555.1,1718.14,51.87,197.0,79.0,Off-season,,,Yes,1899.0,0.23,0.13,473,Yes,9,-2.06
5300,2023-02-08,Fashion,BrandC,582.49,1021.66,2469.14,32.37,135.0,57.0,Normal,1848.36,620.78,No,630.0,0.34,0.19,319,No,26,-2.49
9759,2023-12-04,Grocery,BrandC,952.24,515.91,2075.8,46.68,85.0,64.0,Festival,343.06,1732.7400000000002,Yes,633.0,0.19,0.04,108,No,25,-0.67
8002,2023-12-26,Electronics,BrandC,927.74,832.75,567.63,4.49,177.0,34.0,Normal,610.13,-42.5,Yes,1490.0,0.48,0.04,233,Yes,16,1.93
7131,2023-05-09,Grocery,BrandD,163.14,682.07,1166.59,8.11,117.0,7.0,Festival,,,Yes,990.0,0.05,0.08,234,Yes,15,-1.63
9831,2023-09-24,Electronics,BrandB,1277.07,2151.52,330.49,22.16,77.0,7.0,Off-season,,,No,1479.0,0.1,0.18,475,Yes,11,-2.29
5537,2023-05-31,Grocery,BrandC,917.19,2477.9,248.6,32.25,136.0,65.0,Normal,83.42,165.18,No,747.0,0.16,0.25,484,Yes,7,0.46
3335,2023-10-25,Grocery,BrandC,1311.3,2189.13,1788.65,52.09,140.0,27.0,Festival,2584.8,-796.1500000000001,No,915.0,0.12,0.18,343,No,22,2.77
5321,2023-04-09,Fashion,BrandA,1308.07,1966.83,2289.29,32.56,,94.0,Festival,1076.87,1212.42,Yes,1990.0,0.12,0.2,438,No,9,-1.44
3985,2023-09-20,Grocery,BrandA,841.58,992.77,2436.05,39.91,95.0,43.0,Festival,,,No,1843.0,0.09,0.1,495,Yes,23,0.25
1559,2023-09-09,Fashion,BrandA,1370.63,2161.86,734.53,40.79,77.0,15.0,Festival,1115.05,-380.52,No,202.0,0.28,0.13,419,No,17,1.43
1713,2023-05-24,Grocery,BrandC,1280.19,1854.74,568.29,52.65,,74.0,Festival,2055.8,-1487.5100000000002,No,1485.0,0.36,0.24,320,No,4,-0.89
5593,2023-12-12,Beauty,BrandA,1439.28,235.99,1435.73,46.61,24.0,63.0,Off-season,2475.46,-1039.73,Yes,482.0,0.25,0.24,464,No,6,-0.98
4988,2023-04-22,Home,BrandC,1283.22,2732.08,566.08,58.62,188.0,77.0,Normal,1208.39,-642.3100000000001,Yes,127.0,0.3,0.3,491,No,7,0.98
7203,2023-03-01,Fashion,BrandD,1240.75,331.87,796.1,1.2,30.0,36.0,Off-season,534.1,262.0,Yes,27.0,0.17,0.01,486,Yes,15,-0.3
1256,2023-01-02,Fashion,BrandD,730.57,1557.85,2106.09,12.47,48.0,32.0,Off-season,,,No,81.0,0.16,0.22,75,No,4,2.53
9768,2023-10-31,Electronics,BrandE,357.45,1587.9,2041.32,55.83,170.0,7.0,Normal,749.82,1291.5,No,123.0,0.43,0.29,293,No,26,-2.13
1037,2023-09-11,Beauty,BrandB,1370.53,2527.32,2246.08,47.53,44.0,33.0,Off-season,638.33,1607.75,No,689.0,0.27,0.27,228,Yes,7,-0.7
9652,2023-05-20,Electronics,BrandA,1097.7,2747.9,1247.03,16.04,115.0,12.0,Festival,113.34,1133.69,No,1659.0,0.17,0.12,486,No,11,-2.82
2832,2023-02-06,Beauty,BrandA,458.53,2825.06,1445.09,58.45,100.0,15.0,Normal,,,Yes,849.0,0.39,0.15,476,Yes,28,-1.84
8600,2023-06-09,Beauty,BrandB,544.44,1752.05,1944.83,52.19,6.0,35.0,Normal,,,Yes,36.0,0.26,0.15,141,No,4,-0.45
6167,2023-01-09,Grocery,BrandB,1044.81,2069.22,659.02,3.88,133.0,53.0,Off-season,1379.7,-720.6800000000001,No,1467.0,0.04,0.19,357,No,29,-0.78
1432,2023-08-21,Electronics,BrandE,742.84,356.71,2071.89,48.68,49.0,84.0,Normal,450.28,1621.61,No,1164.0,0.15,0.12,354,No,21,-1.03
5151,2023-04-09,Home,BrandB,168.15,1514.96,122.49,47.07,197.0,80.0,Normal,182.6,-60.11,No,1677.0,0.48,0.05,394,No,7,-2.8
7411,2023-05-27,Beauty,BrandC,255.1,2703.78,2010.34,13.27,44.0,38.0,Off-season,1049.25,961.0899999999999,Yes,,0.27,0.25,465,No,27,0.51
2751,2023-10-31,Beauty,BrandA,1131.19,1421.52,1957.7,40.15,181.0,52.0,Normal,93.4,1864.3,No,1767.0,0.42,0.17,393,No,9,2.34
5997,2023-07-27,Fashion,BrandB,526.43,301.82,810.31,58.21,123.0,33.0,Festival,223.96,586.3499999999999,Yes,360.0,0.12,0.29,447,No,16,-1.29
6720,2023-05-11,Grocery,BrandC,786.09,681.86,1841.55,40.55,144.0,17.0,Off-season,265.01,1576.54,No,908.0,0.41,0.09,112,Yes,28,-1.19
8616,2023-06-01,Home,BrandB,1161.6,1345.57,597.86,48.83,85.0,40.0,Festival,2135.81,-1537.9499999999998,Yes,96.0,0.4,0.18,328,No,28,1.05
1256,2023-02-23,Beauty,BrandC,1139.2,788.83,1474.48,5.96,86.0,99.0,Off-season,1909.99,-435.51,Yes,851.0,0.14,0.04,392,No,10,1.65
1671,2023-04-30,Fashion,BrandD,292.17,1237.65,1775.42,43.65,156.0,35.0,Normal,859.93,915.4900000000001,Yes,1888.0,0.32,0.07,177,No,15,2.54
1489,2023-06-10,Electronics,BrandC,192.67,1065.59,1809.57,12.29,191.0,4.0,Festival,845.78,963.79,Yes,1235.0,0.18,0.22,348,No,5,-1.09
7889,2023-04-26,Beauty,BrandE,907.17,1024.89,2458.7,4.31,198.0,27.0,Festival,947.77,1510.9299999999998,No,1746.0,0.2,0.18,395,No,27,-1.03
3096,2023-03-16,Fashion,BrandC,1125.37,364.38,520.45,33.12,98.0,48.0,Off-season,1505.15,-984.7,Yes,878.0,0.39,0.29,422,No,21,0.49
2682,2023-04-23,Electronics,BrandB,266.11,2659.87,1243.53,45.04,119.0,68.0,Off-season,2247.56,-1004.03,No,50.0,0.31,0.11,463,No,26,-1.46
3460,2023-04-14,Grocery,BrandD,589.34,2108.85,2209.85,32.8,102.0,67.0,Festival,1282.16,927.6899999999998,No,,0.09,0.16,55,No,28,-1.72
5529,2023-12-06,Electronics,BrandD,1311.9,1907.81,1438.86,55.9,,2.0,Festival,454.17,984.6899999999998,No,990.0,0.38,0.3,394,Yes,25,-0.89
6121,2023-09-11,Beauty,BrandC,1419.12,1858.76,2200.86,41.74,147.0,,Festival,479.53,1721.3300000000002,Yes,1449.0,0.17,0.02,362,No,5,-1.79
2975,2023-08-15,Home,BrandB,708.4,1249.86,1130.42,7.05,25.0,,Normal,223.64,906.7800000000001,Yes,17.0,0.46,0.19,193,Yes,28,-2.09
4216,2023-04-22,Electronics,BrandD,165.3,2487.61,2004.75,56.07,156.0,51.0,Festival,1945.72,59.02999999999997,No,427.0,0.14,0.29,169,No,25,1.61
5515,2023-04-09,Home,BrandC,423.66,2797.12,2185.52,9.17,6.0,66.0,Normal,1086.1,1099.42,Yes,1839.0,0.46,0.09,43,No,13,1.94
6692,2023-06-02,Home,BrandC,387.81,116.29,2128.38,45.5,126.0,71.0,Off-season,2393.42,-265.03999999999996,No,1051.0,0.15,0.01,209,Yes,28,2.91
5939,2023-12-15,Electronics,BrandC,396.5,329.68,2188.7,8.91,161.0,22.0,Off-season,861.38,1327.3199999999997,Yes,1512.0,0.41,0.08,450,No,7,-0.98
6563,2023-12-04,Grocery,BrandD,766.13,2057.43,611.32,59.91,4.0,69.0,Festival,2091.73,-1480.4099999999999,No,1034.0,0.13,0.15,127,No,14,2.06
3963,2023-07-13,Electronics,BrandA,895.68,784.59,1142.34,19.93,133.0,26.0,Festival,1327.94,-185.60000000000014,Yes,1858.0,0.49,0.05,366,Yes,22,-2.58
5529,2023-11-06,Fashion,BrandB,227.64,2743.94,502.46,29.76,32.0,85.0,Festival,2218.61,-1716.15,No,1757.0,0.45,0.17,351,No,17,-0.0
7786,2023-06-12,Home,BrandE,1339.57,2035.5,516.91,28.01,170.0,33.0,Festival,1494.38,-977.4700000000001,Yes,153.0,0.09,0.23,230,No,12,-2.34
7200,2023-07-27,Beauty,BrandE,948.96,1168.04,1260.54,6.11,186.0,64.0,Off-season,564.82,695.7199999999999,No,523.0,0.3,0.05,57,No,18,-1.47
1976,2023-06-18,Home,BrandB,916.02,1304.32,2403.41,29.64,,35.0,Normal,,,Yes,1347.0,0.13,0.12,295,Yes,11,-1.93
8345,2023-06-10,Beauty,BrandA,1481.55,2103.56,1512.43,8.97,104.0,90.0,Off-season,94.23,1418.2,No,1314.0,0.15,0.14,287,No,19,-0.31
1045,2023-03-09,Fashion,BrandB,960.81,508.8,2146.31,48.12,188.0,8.0,Festival,1350.9,795.4099999999999,Yes,883.0,0.39,0.2,326,No,18,-0.46
2193,2023-10-16,Fashion,BrandC,1396.99,2661.89,2347.99,57.5,145.0,24.0,Off-season,573.47,1774.5199999999998,No,1885.0,0.04,0.2,418,Yes,28,-0.44
5512,2023-10-04,Fashion,BrandB,465.07,113.84,289.51,48.48,141.0,77.0,Off-season,931.84,-642.33,No,642.0,0.33,0.17,103,Yes,21,-1.68
5943,2023-10-31,Electronics,BrandB,398.19,2938.95,472.19,25.86,148.0,17.0,Festival,1110.92,-638.73,No,109.0,0.27,0.02,205,No,20,1.95
7282,2023-05-15,Home,BrandD,798.95,586.17,783.84,0.14,166.0,81.0,Festival,1491.1,-707.2599999999999,No,501.0,0.4,0.16,128,Yes,24,-2.03
1246,2023-07-14,Beauty,BrandE,787.48,2252.12,1572.6,2.2,161.0,26.0,Normal,973.48,599.1199999999999,Yes,920.0,0.04,0.02,165,Yes,5,1.59
4219,2023-05-08,Fashion,BrandE,378.4,215.78,229.38,29.7,158.0,8.0,Festival,1704.84,-1475.46,No,917.0,0.17,0.26,104,No,14,2.41
9983,2023-02-02,Fashion,BrandC,1064.5,1351.14,1983.7,40.77,80.0,75.0,Off-season,552.4,1431.3000000000002,Yes,665.0,0.11,0.22,363,Yes,14,-0.92
1636,2023-06-25,Beauty,BrandC,92.97,1927.91,234.37,49.17,134.0,55.0,Normal,2070.56,-1836.19,No,260.0,0.31,0.14,390,Yes,7,1.11
4775,2023-01-22,Home,BrandD,1051.41,303.66,463.4,35.97,84.0,46.0,Normal,1596.67,-1133.27,No,332.0,0.35,0.17,493,No,1,1.59
3421,2023-08-26,Home,BrandC,712.91,1385.55,1003.73,58.7,70.0,81.0,Festival,966.47,37.25999999999999,No,1520.0,0.01,0.13,353,No,19,-0.84
5183,2023-06-07,Beauty,BrandA,1049.06,979.1,1429.68,29.63,128.0,48.0,Festival,1420.31,9.370000000000118,Yes,1217.0,0.3,0.23,384,No,22,-0.22
1712,2023-02-07,Grocery,BrandD,741.77,1544.91,2213.24,36.0,85.0,13.0,Normal,1097.99,1115.2499999999998,No,1093.0,0.2,0.29,247,No,6,-2.9
6845,2023-08-18,Home,BrandD,1467.13,1563.27,2412.23,13.81,21.0,73.0,Festival,2284.77,127.46000000000004,Yes,398.0,0.4,0.23,77,No,5,-1.73
6323,2023-12-31,Beauty,BrandB,535.29,2377.17,2220.83,20.38,86.0,83.0,Festival,1456.8,764.03,Yes,755.0,0.3,0.14,498,Yes,10,0.15
7032,2023-02-20,Beauty,BrandB,1474.73,458.16,339.05,40.99,91.0,21.0,Festival,2067.31,-1728.26,Yes,894.0,0.28,0.05,91,No,23,-1.58
4644,2023-09-21,Fashion,BrandA,144.21,339.89,1607.58,36.1,190.0,58.0,Normal,,,Yes,922.0,0.37,0.09,148,Yes,6,-1.45
8773,2023-10-10,Beauty,BrandD,1041.45,1265.48,1148.95,22.18,189.0,33.0,Festival,1929.55,-780.5999999999999,Yes,1219.0,0.34,0.17,250,No,14,-0.85
3108,2023-01-27,Electronics,BrandD,708.62,2673.81,384.42,6.72,45.0,47.0,Festival,1972.02,-1587.6,Yes,1630.0,0.28,0.02,372,Yes,24,0.88
4614,2023-08-14,Fashion,BrandB,1242.1,2580.28,1423.37,20.56,56.0,68.0,Festival,645.79,777.5799999999999,Yes,1678.0,0.23,0.19,56,Yes,15,0.2
